RA,DEC
349.6779,15.63933
356.7798,16.03208
0.648125,16.11006
0.7108333,16.06672
0.8126667,16.14578
0.8170417,16.13958
12.74842,-10.90253
18.73392,-10.65181
358.5813,-10.55011
0.170875,-10.42119
10.40438,-10.49431
16.80496,-10.40789
18.34375,-10.17497
18.34375,-10.17561
19.06483,-10.30597
358.5789,-10.11544
358.6935,-9.964694
359.2572,-10.15064
7.060292,-9.9945
13.92437,-10.08264
16.46688,-9.983111
10.49942,-9.708834
9.001291,-9.194612
9.954458,-9.248055
10.13188,-9.222222
15.41608,-9.109472
15.53867,-9.161944
18.89146,-8.956778
0.9670417,-8.912472
4.100917,-8.829445
10.49196,-8.871305
13.50092,-8.785973
18.10129,-8.508139
20.2,-8.488444
27.15171,-10.32619
28.67879,-10.07311
24.19625,-9.659917
26.71604,-9.468278
26.79733,-9.313389
23.37071,-8.803139
23.91025,-8.6465
24.82967,-8.702111
23.97512,-8.227583
316.487,9.343805
35.40225,-9.700222
33.43108,-8.510111
35.00412,-8.317361
35.30162,-7.523861
121.7022,39.42667
114.1409,31.44567
114.2561,31.64053
114.4533,32.21322
113.8461,32.08303
118.285,37.34061
119.889,39.25225
120.4997,40.54808
354.7299,-10.84364
355.5639,-10.77775
356.5298,-10.32347
350.6356,-9.747611
350.4346,-9.430111
351.5259,-9.318944
354.8656,-9.505944
358.2415,-9.570583
351.5248,-8.532473
353.1477,-8.640611
